"Date","county","dose_1_pct","fully_pct","metro","state"
2022-03-26,"Marinette County",56.7,52.6,"Non-metro","Wisconsin"
2022-03-19,"Vernon County",57.8,54.9,"Non-metro","Wisconsin"
2022-03-17,"Walworth County",59.4,53.7,"Non-metro","Wisconsin"
2022-03-26,"Sauk County",67.9,63.3,"Non-metro","Wisconsin"
2022-03-01,"Dunn County",51.8,48.6,"Non-metro","Wisconsin"
2022-03-29,"Columbia County",71.1,66.9,"Metro","Wisconsin"
2022-03-20,"Forest County",67.4,59.9,"Non-metro","Wisconsin"
2022-03-29,"Outagamie County",68.9,64,"Metro","Wisconsin"
2022-03-18,"Rusk County",44,41,"Non-metro","Wisconsin"
2022-03-01,"Kenosha County",66.7,59.2,"Metro","Wisconsin"
2022-03-27,"Clark County",39.8,37.5,"Non-metro","Wisconsin"
2022-03-14,"Rusk County",43.9,41,"Non-metro","Wisconsin"
2022-03-08,"Milwaukee County",71.1,63.5,"Metro","Wisconsin"
2022-03-07,"Monroe County",58.9,53.6,"Non-metro","Wisconsin"
2022-03-20,"Brown County",69.2,64.7,"Metro","Wisconsin"
2022-03-20,"Outagamie County",68.8,63.9,"Metro","Wisconsin"
2022-03-24,"Green Lake County",59.4,55.6,"Non-metro","Wisconsin"
2022-03-14,"Racine County",65.9,60.3,"Metro","Wisconsin"
2022-03-06,"Iowa County",72.7,68.4,"Metro","Wisconsin"
2022-03-28,"St. Croix County",57.4,49.9,"Metro","Wisconsin"
2022-03-16,"Crawford County",61.8,58,"Non-metro","Wisconsin"
2022-03-17,"Vernon County",57.8,54.9,"Non-metro","Wisconsin"
2022-03-11,"Washington County",61.6,57.3,"Metro","Wisconsin"
2022-03-04,"Brown County",69,64.3,"Metro","Wisconsin"
2022-03-04,"Shawano County",56.7,53.1,"Non-metro","Wisconsin"
2022-03-02,"Douglas County",55.9,43.4,"Metro","Wisconsin"
2022-03-30,"Calumet County",59.3,56.1,"Metro","Wisconsin"
2022-03-30,"Marquette County",56.1,53.2,"Non-metro","Wisconsin"
2022-03-30,"Sawyer County",69.5,59.7,"Non-metro","Wisconsin"
2022-03-15,"Ashland County",80,71,"Non-metro","Wisconsin"
2022-03-15,"Oneida County",69.6,64.8,"Non-metro","Wisconsin"
2022-03-08,"Iron County",73.5,65.9,"Non-metro","Wisconsin"
2022-03-14,"Sawyer County",69.4,59.5,"Non-metro","Wisconsin"
2022-03-19,"Manitowoc County",64.6,60.3,"Non-metro","Wisconsin"
2022-03-19,"Polk County",55.9,50.6,"Non-metro","Wisconsin"
2022-03-20,"Florence County",58.6,54.4,"Non-metro","Wisconsin"
2022-03-30,"Eau Claire County",64.7,61.7,"Metro","Wisconsin"
2022-03-01,"Waukesha County",75.6,69.4,"Metro","Wisconsin"
2022-03-12,"Door County",84.1,77.8,"Non-metro","Wisconsin"
2022-03-29,"Calumet County",59.3,56.1,"Metro","Wisconsin"
2022-03-21,"Calumet County",59.3,56,"Metro","Wisconsin"
2022-03-18,"Pepin County",52.8,49.3,"Non-metro","Wisconsin"
2022-03-18,"Waupaca County",56.9,54.1,"Non-metro","Wisconsin"
2022-03-15,"Bayfield County",90.9,81.4,"Non-metro","Wisconsin"
2022-03-27,"Fond du Lac County",60.4,55.4,"Metro","Wisconsin"
2022-03-27,"Wood County",67,61.4,"Non-metro","Wisconsin"
2022-03-15,"Wood County",66.9,61.2,"Non-metro","Wisconsin"
2022-03-13,"Marinette County",56.6,52.5,"Non-metro","Wisconsin"
2022-03-10,"Rusk County",43.9,41,"Non-metro","Wisconsin"
2022-03-23,"Waupaca County",57,54.1,"Non-metro","Wisconsin"
2022-03-19,"Vilas County",72.3,65.4,"Non-metro","Wisconsin"
2022-03-08,"Ozaukee County",77.5,71.2,"Metro","Wisconsin"
2022-03-17,"Waushara County",47.6,44.6,"Non-metro","Wisconsin"
2022-03-28,"Price County",65.7,62,"Non-metro","Wisconsin"
2022-03-28,"Burnett County",64.5,56.7,"Non-metro","Wisconsin"
2022-03-04,"Manitowoc County",64.5,60.1,"Non-metro","Wisconsin"
2022-03-18,"Polk County",55.9,50.6,"Non-metro","Wisconsin"
2022-03-18,"Price County",65.6,61.9,"Non-metro","Wisconsin"
2022-03-17,"Langlade County",56.5,53.6,"Non-metro","Wisconsin"
2022-03-18,"Winnebago County",65.8,60.9,"Metro","Wisconsin"
2022-03-15,"Ozaukee County",77.5,71.3,"Metro","Wisconsin"
2022-03-12,"Oconto County",56,52.9,"Metro","Wisconsin"
2022-03-24,"Waukesha County",75.8,69.7,"Metro","Wisconsin"
2022-03-07,"Kenosha County",66.8,59.4,"Metro","Wisconsin"
2022-03-05,"Vernon County",57.7,54.8,"Non-metro","Wisconsin"
2022-03-23,"Shawano County",56.9,53.4,"Non-metro","Wisconsin"
2022-03-04,"Waushara County",47.5,44.5,"Non-metro","Wisconsin"
2022-03-07,"Price County",65.4,61.7,"Non-metro","Wisconsin"
2022-03-07,"Green County",66.9,63.8,"Metro","Wisconsin"
2022-03-17,"Pepin County",52.8,49.3,"Non-metro","Wisconsin"
2022-03-07,"Walworth County",59.3,53.5,"Non-metro","Wisconsin"
2022-03-08,"Marathon County",64.8,59.7,"Metro","Wisconsin"
2022-03-17,"Fond du Lac County",60.3,55.3,"Metro","Wisconsin"
2022-03-29,"Burnett County",64.5,56.7,"Non-metro","Wisconsin"
2022-03-01,"Brown County",69,64.2,"Metro","Wisconsin"
2022-03-07,"Eau Claire County",64.5,61.4,"Metro","Wisconsin"
2022-03-02,"Burnett County",64.3,56.5,"Non-metro","Wisconsin"
2022-03-01,"Douglas County",55.9,43.4,"Metro","Wisconsin"
2022-03-15,"Jackson County",53.4,49.7,"Non-metro","Wisconsin"
2022-03-23,"Jackson County",53.4,49.7,"Non-metro","Wisconsin"
2022-03-10,"Adams County",60.9,56.3,"Non-metro","Wisconsin"
2022-03-27,"Waupaca County",57,54.2,"Non-metro","Wisconsin"
2022-03-21,"Chippewa County",60.1,56.6,"Metro","Wisconsin"
2022-03-21,"Green Lake County",59.4,55.6,"Non-metro","Wisconsin"
2022-03-14,"St. Croix County",57.3,49.8,"Metro","Wisconsin"
2022-03-02,"Manitowoc County",64.5,60,"Non-metro","Wisconsin"
2022-03-23,"Price County",65.6,62,"Non-metro","Wisconsin"
2022-03-23,"Portage County",68.5,62,"Non-metro","Wisconsin"
2022-03-29,"Waukesha County",75.8,69.7,"Metro","Wisconsin"
2022-03-18,"Forest County",67.4,59.9,"Non-metro","Wisconsin"
2022-03-23,"Trempealeau County",70.1,65.8,"Non-metro","Wisconsin"
2022-03-30,"Lafayette County",64.9,60.1,"Non-metro","Wisconsin"
2022-03-03,"Rusk County",43.9,40.9,"Non-metro","Wisconsin"
2022-03-29,"Manitowoc County",64.7,60.4,"Non-metro","Wisconsin"
2022-03-20,"Waupaca County",57,54.1,"Non-metro","Wisconsin"
2022-03-20,"Kewaunee County",54.6,51.9,"Metro","Wisconsin"
2022-03-05,"Columbia County",70.9,66.6,"Metro","Wisconsin"
2022-03-20,"Ozaukee County",77.5,71.4,"Metro","Wisconsin"
2022-03-24,"Adams County",61.1,56.5,"Non-metro","Wisconsin"
2022-03-14,"Adams County",60.9,56.4,"Non-metro","Wisconsin"
2022-03-08,"Bayfield County",90.7,81.3,"Non-metro","Wisconsin"
2022-03-29,"Sauk County",67.9,63.3,"Non-metro","Wisconsin"
2022-03-04,"Sauk County",67.6,63,"Non-metro","Wisconsin"
2022-03-30,"Green Lake County",59.5,55.7,"Non-metro","Wisconsin"
2022-03-20,"Burnett County",64.4,56.7,"Non-metro","Wisconsin"
2022-03-20,"Lafayette County",64.7,60,"Non-metro","Wisconsin"
2022-03-25,"Barron County",57,53.2,"Non-metro","Wisconsin"
2022-03-18,"Green Lake County",59.4,55.6,"Non-metro","Wisconsin"
2022-03-28,"Sheboygan County",66.5,62.2,"Metro","Wisconsin"
2022-03-19,"Barron County",57,53.2,"Non-metro","Wisconsin"
2022-03-29,"Dunn County",52.1,49,"Non-metro","Wisconsin"
2022-03-08,"Vilas County",72.2,65.3,"Non-metro","Wisconsin"
2022-03-08,"Columbia County",70.9,66.7,"Metro","Wisconsin"
2022-03-08,"Outagamie County",68.7,63.7,"Metro","Wisconsin"
2022-03-06,"Lafayette County",64.6,59.9,"Non-metro","Wisconsin"
2022-03-16,"Iron County",73.6,66.1,"Non-metro","Wisconsin"
2022-03-10,"Dunn County",51.9,48.8,"Non-metro","Wisconsin"
2022-03-23,"Barron County",57,53.2,"Non-metro","Wisconsin"
2022-03-02,"Green County",66.8,63.7,"Metro","Wisconsin"
2022-03-08,"Taylor County",37.1,35.2,"Non-metro","Wisconsin"
2022-03-04,"Bayfield County",90.7,81.2,"Non-metro","Wisconsin"
2022-03-04,"Forest County",67.1,59.7,"Non-metro","Wisconsin"
2022-03-18,"Marquette County",56.1,53.1,"Non-metro","Wisconsin"
2022-03-07,"Calumet County",59.2,55.9,"Metro","Wisconsin"
2022-03-26,"Waushara County",47.7,44.7,"Non-metro","Wisconsin"
2022-03-02,"Marinette County",56.5,52.3,"Non-metro","Wisconsin"
2022-03-02,"Washington County",61.5,57.2,"Metro","Wisconsin"
2022-03-23,"Ashland County",80.2,71.1,"Non-metro","Wisconsin"
2022-03-17,"Forest County",67.4,59.9,"Non-metro","Wisconsin"
2022-03-14,"Clark County",39.7,37.4,"Non-metro","Wisconsin"
2022-03-01,"Dodge County",55.5,51.7,"Non-metro","Wisconsin"
2022-03-07,"Iron County",73.5,65.9,"Non-metro","Wisconsin"
2022-03-06,"St. Croix County",57.3,49.8,"Metro","Wisconsin"
2022-03-01,"Iron County",73.4,65.7,"Non-metro","Wisconsin"
2022-03-02,"Pierce County",49.2,43.6,"Metro","Wisconsin"
2022-03-11,"Adams County",60.9,56.4,"Non-metro","Wisconsin"
2022-03-27,"Richland County",62.4,58.6,"Non-metro","Wisconsin"
2022-03-05,"Milwaukee County",71,63.5,"Metro","Wisconsin"
2022-03-20,"Polk County",55.9,50.6,"Non-metro","Wisconsin"
2022-03-04,"Sawyer County",69.4,59.5,"Non-metro","Wisconsin"
2022-03-19,"Waushara County",47.6,44.6,"Non-metro","Wisconsin"
2022-03-10,"Trempealeau County",70,65.6,"Non-metro","Wisconsin"
2022-03-20,"Sheboygan County",66.4,62.1,"Metro","Wisconsin"
2022-03-29,"Racine County",66,60.4,"Metro","Wisconsin"
2022-03-19,"Iowa County",72.9,68.6,"Metro","Wisconsin"
2022-03-16,"Dodge County",55.6,51.9,"Non-metro","Wisconsin"
2022-03-10,"Florence County",58.5,54.4,"Non-metro","Wisconsin"
2022-03-20,"Eau Claire County",64.6,61.6,"Metro","Wisconsin"
2022-03-20,"Jackson County",53.4,49.7,"Non-metro","Wisconsin"
2022-03-01,"Rusk County",43.8,40.9,"Non-metro","Wisconsin"
2022-03-08,"Polk County",55.9,50.4,"Non-metro","Wisconsin"
2022-03-10,"Menominee County",83.3,79.3,"Non-metro","Wisconsin"
2022-03-07,"Portage County",68.4,61.8,"Non-metro","Wisconsin"
2022-03-27,"Jackson County",53.5,49.8,"Non-metro","Wisconsin"
2022-03-19,"Buffalo County",54.4,50.1,"Non-metro","Wisconsin"
2022-03-17,"Outagamie County",68.8,63.9,"Metro","Wisconsin"
2022-03-14,"Pepin County",52.8,49.3,"Non-metro","Wisconsin"
2022-03-26,"Jackson County",53.5,49.8,"Non-metro","Wisconsin"
2022-03-15,"Columbia County",71,66.7,"Metro","Wisconsin"
2022-03-08,"Eau Claire County",64.5,61.5,"Metro","Wisconsin"
2022-03-26,"Sawyer County",69.5,59.7,"Non-metro","Wisconsin"
2022-03-21,"Iron County",73.6,66.1,"Non-metro","Wisconsin"
2022-03-21,"Juneau County",57.7,53.2,"Non-metro","Wisconsin"
2022-03-21,"Portage County",68.5,61.9,"Non-metro","Wisconsin"
2022-03-05,"Lincoln County",58.3,55,"Non-metro","Wisconsin"
2022-03-09,"Juneau County",57.6,53.1,"Non-metro","Wisconsin"
2022-03-25,"Iowa County",72.9,68.6,"Metro","Wisconsin"
2022-03-10,"Marinette County",56.6,52.4,"Non-metro","Wisconsin"
2022-03-04,"Jefferson County",61.1,57,"Non-metro","Wisconsin"
2022-03-14,"Pierce County",49.3,43.8,"Metro","Wisconsin"
2022-03-29,"St. Croix County",57.4,49.9,"Metro","Wisconsin"
2022-03-13,"Iron County",73.6,66,"Non-metro","Wisconsin"
2022-03-17,"Dunn County",52,48.9,"Non-metro","Wisconsin"
2022-03-27,"Columbia County",71.1,66.8,"Metro","Wisconsin"
2022-03-16,"Sauk County",67.8,63.2,"Non-metro","Wisconsin"
2022-03-29,"Lafayette County",64.8,60.1,"Non-metro","Wisconsin"
2022-03-10,"Washburn County",67.6,62.6,"Non-metro","Wisconsin"
2022-03-10,"Shawano County",56.8,53.2,"Non-metro","Wisconsin"
2022-03-28,"Rock County",75.6,68.9,"Metro","Wisconsin"
2022-03-01,"Fond du Lac County",60.1,55.1,"Metro","Wisconsin"
2022-03-14,"Crawford County",61.8,58,"Non-metro","Wisconsin"
2022-03-09,"Green County",66.9,63.8,"Metro","Wisconsin"
2022-03-21,"Pierce County",49.3,43.9,"Metro","Wisconsin"
2022-03-30,"Iron County",73.7,66.3,"Non-metro","Wisconsin"
2022-03-10,"Juneau County",57.6,53.1,"Non-metro","Wisconsin"
2022-03-21,"Washington County",61.6,57.4,"Metro","Wisconsin"
2022-03-04,"Oconto County",55.9,52.8,"Metro","Wisconsin"
2022-03-10,"Pierce County",49.3,43.7,"Metro","Wisconsin"
2022-03-24,"Outagamie County",68.9,63.9,"Metro","Wisconsin"
2022-03-20,"Richland County",62.3,58.5,"Non-metro","Wisconsin"
2022-03-26,"Green Lake County",59.4,55.7,"Non-metro","Wisconsin"
2022-03-26,"Washington County",61.7,57.5,"Metro","Wisconsin"
2022-03-27,"Ashland County",80.3,71.3,"Non-metro","Wisconsin"
2022-03-08,"Waushara County",47.5,44.5,"Non-metro","Wisconsin"
2022-03-27,"Sawyer County",69.5,59.7,"Non-metro","Wisconsin"
2022-03-27,"Taylor County",37.2,35.4,"Non-metro","Wisconsin"
2022-03-13,"Clark County",39.7,37.4,"Non-metro","Wisconsin"
2022-03-17,"Taylor County",37.2,35.3,"Non-metro","Wisconsin"
2022-03-21,"Barron County",57,53.2,"Non-metro","Wisconsin"
2022-03-17,"Columbia County",71,66.8,"Metro","Wisconsin"
2022-03-18,"Door County",84.2,77.9,"Non-metro","Wisconsin"
2022-03-23,"Walworth County",59.5,53.7,"Non-metro","Wisconsin"
2022-03-09,"Clark County",39.7,37.4,"Non-metro","Wisconsin"
2022-03-19,"Taylor County",37.2,35.3,"Non-metro","Wisconsin"
2022-03-27,"Ozaukee County",77.6,71.4,"Metro","Wisconsin"
2022-03-04,"Lafayette County",64.6,59.8,"Non-metro","Wisconsin"
2022-03-07,"Pepin County",52.7,49.3,"Non-metro","Wisconsin"
2022-03-08,"Green Lake County",59.3,55.4,"Non-metro","Wisconsin"
2022-03-14,"Calumet County",59.2,56,"Metro","Wisconsin"
2022-03-23,"Sauk County",67.8,63.3,"Non-metro","Wisconsin"
2022-03-29,"Milwaukee County",71.4,64,"Metro","Wisconsin"
2022-03-24,"Jefferson County",61.3,57.3,"Non-metro","Wisconsin"
2022-03-27,"Lafayette County",64.8,60.1,"Non-metro","Wisconsin"
2022-03-30,"Shawano County",56.9,53.4,"Non-metro","Wisconsin"
2022-03-25,"Price County",65.6,62,"Non-metro","Wisconsin"
2022-03-21,"Richland County",62.3,58.5,"Non-metro","Wisconsin"
2022-03-30,"La Crosse County",73.6,68.7,"Metro","Wisconsin"
2022-03-03,"Portage County",68.3,61.7,"Non-metro","Wisconsin"
2022-03-18,"Bayfield County",90.9,81.4,"Non-metro","Wisconsin"
2022-03-11,"Shawano County",56.8,53.2,"Non-metro","Wisconsin"
2022-03-01,"Burnett County",64.2,56.5,"Non-metro","Wisconsin"
2022-03-02,"Rusk County",43.8,40.9,"Non-metro","Wisconsin"
2022-03-22,"Oconto County",56,53,"Metro","Wisconsin"
2022-03-18,"Brown County",69.2,64.6,"Metro","Wisconsin"
2022-03-26,"Vilas County",72.3,65.5,"Non-metro","Wisconsin"
2022-03-11,"Bayfield County",90.8,81.4,"Non-metro","Wisconsin"
2022-03-29,"Buffalo County",54.4,50.1,"Non-metro","Wisconsin"
2022-03-16,"Racine County",65.9,60.3,"Metro","Wisconsin"
2022-03-16,"Florence County",58.5,54.4,"Non-metro","Wisconsin"
2022-03-13,"Calumet County",59.2,56,"Metro","Wisconsin"
2022-03-11,"Florence County",58.5,54.4,"Non-metro","Wisconsin"
2022-03-23,"Rock County",75.5,68.8,"Metro","Wisconsin"
2022-03-29,"Clark County",39.8,37.5,"Non-metro","Wisconsin"
2022-03-06,"Price County",65.4,61.7,"Non-metro","Wisconsin"
2022-03-20,"Grant County",59.5,54.6,"Non-metro","Wisconsin"
2022-03-29,"Ashland County",80.3,71.3,"Non-metro","Wisconsin"
2022-03-02,"Racine County",65.7,60,"Metro","Wisconsin"
2022-03-01,"Grant County",59.3,54.4,"Non-metro","Wisconsin"
2022-03-08,"La Crosse County",73.4,68.4,"Metro","Wisconsin"
2022-03-14,"Marinette County",56.6,52.5,"Non-metro","Wisconsin"
2022-03-08,"Sheboygan County",66.3,61.8,"Metro","Wisconsin"
2022-03-08,"Winnebago County",65.7,60.7,"Metro","Wisconsin"
2022-03-26,"Brown County",69.3,64.7,"Metro","Wisconsin"
2022-03-07,"Grant County",59.4,54.5,"Non-metro","Wisconsin"
2022-03-19,"Oneida County",69.6,64.8,"Non-metro","Wisconsin"
2022-03-20,"Milwaukee County",71.3,63.8,"Metro","Wisconsin"
2022-03-14,"Bayfield County",90.9,81.4,"Non-metro","Wisconsin"
2022-03-08,"Walworth County",59.3,53.5,"Non-metro","Wisconsin"
2022-03-29,"Vilas County",72.3,65.5,"Non-metro","Wisconsin"
2022-03-14,"Monroe County",59,53.8,"Non-metro","Wisconsin"
2022-03-13,"Barron County",56.9,53.2,"Non-metro","Wisconsin"
2022-03-30,"Kewaunee County",54.7,52,"Metro","Wisconsin"
2022-03-13,"Price County",65.5,61.9,"Non-metro","Wisconsin"
2022-03-16,"Waupaca County",56.9,54.1,"Non-metro","Wisconsin"
2022-03-23,"Manitowoc County",64.7,60.4,"Non-metro","Wisconsin"
2022-03-04,"Columbia County",70.9,66.6,"Metro","Wisconsin"
2022-03-25,"Trempealeau County",70.1,65.8,"Non-metro","Wisconsin"
2022-03-02,"Marquette County",56,52.9,"Non-metro","Wisconsin"
2022-03-05,"Trempealeau County",70,65.5,"Non-metro","Wisconsin"
2022-03-11,"Iron County",73.5,65.9,"Non-metro","Wisconsin"
2022-03-11,"Oconto County",55.9,52.9,"Metro","Wisconsin"
2022-03-07,"Taylor County",37.1,35.2,"Non-metro","Wisconsin"
2022-03-17,"Manitowoc County",64.6,60.3,"Non-metro","Wisconsin"
2022-03-28,"Outagamie County",68.9,64,"Metro","Wisconsin"
2022-03-13,"Florence County",58.5,54.4,"Non-metro","Wisconsin"
2022-03-14,"Sheboygan County",66.4,62,"Metro","Wisconsin"
2022-03-11,"Sawyer County",69.4,59.5,"Non-metro","Wisconsin"
2022-03-29,"Polk County",56,50.6,"Non-metro","Wisconsin"
2022-03-09,"Racine County",65.8,60.2,"Metro","Wisconsin"
2022-03-29,"Kewaunee County",54.7,52,"Metro","Wisconsin"
2022-03-04,"Marquette County",56,52.9,"Non-metro","Wisconsin"
2022-03-01,"Langlade County",56.4,53.4,"Non-metro","Wisconsin"
2022-03-14,"Jefferson County",61.2,57.2,"Non-metro","Wisconsin"
2022-03-12,"Grant County",59.4,54.6,"Non-metro","Wisconsin"
2022-03-17,"Marquette County",56,53.1,"Non-metro","Wisconsin"
2022-03-16,"Trempealeau County",70,65.7,"Non-metro","Wisconsin"
2022-03-08,"Wood County",66.9,61.1,"Non-metro","Wisconsin"
2022-03-20,"Buffalo County",54.4,50.1,"Non-metro","Wisconsin"
2022-03-19,"Shawano County",56.9,53.3,"Non-metro","Wisconsin"
2022-03-14,"Green Lake County",59.3,55.5,"Non-metro","Wisconsin"
2022-03-04,"Iron County",73.4,65.8,"Non-metro","Wisconsin"
2022-03-04,"Pepin County",52.6,49.3,"Non-metro","Wisconsin"
2022-03-25,"Milwaukee County",71.4,63.9,"Metro","Wisconsin"
2022-03-25,"Portage County",68.5,62,"Non-metro","Wisconsin"
2022-03-11,"Pierce County",49.3,43.8,"Metro","Wisconsin"
2022-03-06,"Dunn County",51.9,48.7,"Non-metro","Wisconsin"
2022-03-15,"Adams County",60.9,56.4,"Non-metro","Wisconsin"
2022-03-07,"Marathon County",64.8,59.7,"Metro","Wisconsin"
2022-03-29,"Lincoln County",58.5,55.2,"Non-metro","Wisconsin"
2022-03-07,"Shawano County",56.7,53.2,"Non-metro","Wisconsin"
2022-03-05,"Waupaca County",56.9,54,"Non-metro","Wisconsin"
2022-03-20,"Washburn County",67.6,62.7,"Non-metro","Wisconsin"
2022-03-26,"Langlade County",56.6,53.6,"Non-metro","Wisconsin"
2022-03-25,"Iron County",73.6,66.2,"Non-metro","Wisconsin"
2022-03-05,"Pierce County",49.2,43.7,"Metro","Wisconsin"
2022-03-30,"Marathon County",65,59.9,"Metro","Wisconsin"
2022-03-30,"Sauk County",67.9,63.4,"Non-metro","Wisconsin"
2022-03-30,"Taylor County",37.2,35.4,"Non-metro","Wisconsin"
2022-03-18,"Racine County",65.9,60.3,"Metro","Wisconsin"
2022-03-08,"Washburn County",67.5,62.6,"Non-metro","Wisconsin"
2022-03-15,"Rock County",75.5,68.7,"Metro","Wisconsin"
2022-03-07,"Outagamie County",68.7,63.7,"Metro","Wisconsin"
2022-03-01,"Washburn County",67.5,62.5,"Non-metro","Wisconsin"
2022-03-27,"Lincoln County",58.5,55.2,"Non-metro","Wisconsin"
2022-03-20,"Clark County",39.8,37.4,"Non-metro","Wisconsin"
2022-03-15,"Washington County",61.6,57.4,"Metro","Wisconsin"
2022-03-22,"Rock County",75.5,68.8,"Metro","Wisconsin"
2022-03-20,"Vernon County",57.8,54.9,"Non-metro","Wisconsin"
2022-03-10,"Langlade County",56.5,53.5,"Non-metro","Wisconsin"
2022-03-14,"Washington County",61.6,57.4,"Metro","Wisconsin"
2022-03-10,"Bayfield County",90.8,81.4,"Non-metro","Wisconsin"
2022-03-11,"Green Lake County",59.3,55.5,"Non-metro","Wisconsin"
2022-03-13,"Douglas County",56.1,43.6,"Metro","Wisconsin"
2022-03-10,"Kenosha County",66.9,59.5,"Metro","Wisconsin"
2022-03-06,"Fond du Lac County",60.2,55.2,"Metro","Wisconsin"
2022-03-01,"Jefferson County",61.1,57,"Non-metro","Wisconsin"
2022-03-15,"Sauk County",67.8,63.2,"Non-metro","Wisconsin"
2022-03-07,"Jefferson County",61.2,57.1,"Non-metro","Wisconsin"
2022-03-14,"Dunn County",52,48.9,"Non-metro","Wisconsin"
2022-03-14,"Burnett County",64.4,56.6,"Non-metro","Wisconsin"
2022-03-19,"Chippewa County",60.1,56.6,"Metro","Wisconsin"
2022-03-01,"Ashland County",79.7,70.5,"Non-metro","Wisconsin"
2022-03-14,"La Crosse County",73.5,68.5,"Metro","Wisconsin"
2022-03-01,"Florence County",58.4,54.3,"Non-metro","Wisconsin"
2022-03-27,"Oconto County",56.1,53,"Metro","Wisconsin"
2022-03-06,"Kewaunee County",54.6,51.8,"Metro","Wisconsin"
2022-03-02,"Forest County",67.1,59.6,"Non-metro","Wisconsin"
2022-03-16,"Washington County",61.6,57.4,"Metro","Wisconsin"
2022-03-29,"Dane County",89.4,82.4,"Metro","Wisconsin"
2022-03-30,"Monroe County",59.2,54,"Non-metro","Wisconsin"
2022-03-06,"Marathon County",64.8,59.6,"Metro","Wisconsin"
2022-03-27,"Burnett County",64.5,56.7,"Non-metro","Wisconsin"
2022-03-29,"Crawford County",61.9,58.1,"Non-metro","Wisconsin"
2022-03-15,"Barron County",56.9,53.2,"Non-metro","Wisconsin"
2022-03-27,"Shawano County",56.9,53.4,"Non-metro","Wisconsin"
2022-03-20,"Pierce County",49.3,43.9,"Metro","Wisconsin"
2022-03-05,"Langlade County",56.5,53.5,"Non-metro","Wisconsin"
2022-03-07,"Waukesha County",75.7,69.5,"Metro","Wisconsin"
2022-03-28,"Crawford County",61.9,58.1,"Non-metro","Wisconsin"
2022-03-26,"Calumet County",59.3,56.1,"Metro","Wisconsin"
2022-03-19,"Door County",84.2,77.9,"Non-metro","Wisconsin"
2022-03-02,"Sauk County",67.6,62.9,"Non-metro","Wisconsin"
2022-03-13,"Lincoln County",58.4,55.1,"Non-metro","Wisconsin"
2022-03-28,"Langlade County",56.6,53.7,"Non-metro","Wisconsin"
2022-03-17,"Monroe County",59,53.8,"Non-metro","Wisconsin"
2022-03-17,"Pierce County",49.3,43.8,"Metro","Wisconsin"
2022-03-23,"Pierce County",49.4,43.9,"Metro","Wisconsin"
2022-03-20,"St. Croix County",57.4,49.9,"Metro","Wisconsin"
2022-03-11,"Racine County",65.9,60.2,"Metro","Wisconsin"
2022-03-04,"Door County",84,77.6,"Non-metro","Wisconsin"
2022-03-20,"Oneida County",69.6,64.8,"Non-metro","Wisconsin"
2022-03-16,"Bayfield County",90.9,81.4,"Non-metro","Wisconsin"
2022-03-05,"Calumet County",59.1,55.8,"Metro","Wisconsin"
2022-03-07,"Waushara County",47.5,44.5,"Non-metro","Wisconsin"
2022-03-14,"Oconto County",56,52.9,"Metro","Wisconsin"
2022-03-14,"Florence County",58.5,54.4,"Non-metro","Wisconsin"
2022-03-25,"Menominee County",83.6,79.6,"Non-metro","Wisconsin"
2022-03-09,"Door County",84.1,77.7,"Non-metro","Wisconsin"
2022-03-24,"Sawyer County",69.5,59.7,"Non-metro","Wisconsin"
2022-03-20,"Iron County",73.6,66.1,"Non-metro","Wisconsin"
2022-03-16,"Ashland County",80,71,"Non-metro","Wisconsin"
